Date,Stock,Open,High,Low,Close,Volume
2023-11-14,MSFT,199.81,200.19,196.71,197.82,9477107
2023-11-15,MSFT,197.7,201.11,197.37,199.56,5984600
2023-11-16,MSFT,202.02,204.55,200.53,203.29,9429892
2023-11-17,MSFT,203.68,204.37,201.14,203.04,7165272
2023-11-20,MSFT,203.08,206.92,201.97,206.44,9141883
2023-11-21,MSFT,206.55,209.1,204.58,209.04,1342679
2023-11-22,MSFT,209.4,210.03,204.21,205.76,3765685
2023-11-23,MSFT,205.03,206.29,202.41,202.41,1396679
2023-11-24,MSFT,202.43,204.81,201.08,203.88,3465844
2023-11-27,MSFT,204.01,204.48,199.59,201.3,4528051
2023-11-28,MSFT,200.54,201.79,195.79,197.38,4610924
2023-11-29,MSFT,197.89,200.06,197.8,198.66,6945233
2023-11-30,MSFT,199.28,199.99,197.58,199.1,5559097
2023-12-01,MSFT,197.35,199.4,197.33,197.81,4436142
2023-12-04,MSFT,198.02,198.68,196.04,198.26,1187708
2023-12-05,MSFT,199.02,201.25,198.85,201.02,5251754
2023-12-06,MSFT,202.51,204.42,201.8,204.26,2744901
2023-12-07,MSFT,203.74,203.76,201.18,202.61,6311397
2023-12-08,MSFT,201.87,203.76,200.32,201.85,2645073
2023-12-11,MSFT,202.66,203.16,201.01,202.66,7777566
2023-12-12,MSFT,203.15,203.24,201.27,202.59,1853690
2023-12-13,MSFT,201.97,202.79,200.48,202.56,5310411
2023-12-14,MSFT,202.57,203.11,199.22,200.43,9712512
2023-12-15,MSFT,198.6,200.01,195.47,197.21,4181653
2023-12-18,MSFT,196.26,197.83,195.53,196.41,1832767
2023-12-19,MSFT,195.96,198.3,194.21,197.86,5763455
2023-12-20,MSFT,198.87,200.34,195.06,195.19,6170294
2023-12-21,MSFT,196.09,196.57,192.97,194.45,3340633
2023-12-22,MSFT,193.77,195.45,192.63,194.4,3618778
2023-12-25,MSFT,194.76,196.51,193.88,194.87,7290627
2023-12-26,MSFT,196.37,196.83,192.94,194.48,2301732
2023-12-27,MSFT,195.77,197.81,194.75,196.62,2021815
2023-12-28,MSFT,196.1,196.66,195.54,196.57,2635410
2023-12-29,MSFT,194.89,195.91,193.05,195.65,7864498
2024-01-01,MSFT,196.45,197.65,195.24,195.58,6961970
2024-01-02,MSFT,195.44,195.74,193.82,194.89,9833886
2024-01-03,MSFT,195.91,197.24,192.84,194.3,4019322
2024-01-04,MSFT,192.45,193.82,189.06,190.68,1167696
2024-01-05,MSFT,190.66,192.46,187.13,188.88,1549229
2024-01-08,MSFT,187.63,189.09,186.82,187.19,9602934
2024-01-09,MSFT,186.96,192.63,185.04,191.16,2968480
2024-01-10,MSFT,190.71,190.98,189.91,190.55,5445246
2024-01-11,MSFT,190.82,193.65,189.62,191.71,2121756
2024-01-12,MSFT,190.56,191.9,187.1,188.16,3801499
2024-01-15,MSFT,188.88,189.9,185.95,186.56,1870376
2024-01-16,MSFT,185.08,187.76,184.99,185.97,4479616
2024-01-17,MSFT,186.8,189.38,186.68,188.8,6143829
2024-01-18,MSFT,189.31,189.92,187.39,188.69,9726214
2024-01-19,MSFT,189.1,192.93,187.61,192.08,5211964
2024-01-22,MSFT,192.7,192.85,190.25,190.89,9269649
2024-01-23,MSFT,190.75,192.97,189.6,191.55,9773179
2024-01-24,MSFT,190.02,193.93,189.08,193.63,5014466
2024-01-25,MSFT,192.36,193.19,190.74,192.31,4455000
2024-01-26,MSFT,192.38,196.73,190.79,196.24,7239655
2024-01-29,MSFT,195.36,196.49,190.62,192.51,6278467
2024-01-30,MSFT,192.69,192.77,190.07,191.37,3214329
2024-01-31,MSFT,191.95,192.59,190.14,192.2,5604136
2024-02-01,MSFT,191.26,193.67,189.6,191.9,2704733
2024-02-02,MSFT,192.65,194.31,191.5,192.5,9735261
2024-02-05,MSFT,194.46,198.1,193.53,197.43,9074282
2024-02-06,MSFT,194.82,196.64,194.5,194.76,5120196
2024-02-07,MSFT,193.55,195.76,193.41,194.37,4079751
2024-02-08,MSFT,193.14,195.43,191.48,195.33,8457161
2024-02-09,MSFT,196.24,197.28,194.23,196.19,4704918
2024-02-12,MSFT,197.15,199.65,195.45,197.65,3839025
2024-02-13,MSFT,198.73,202.58,196.88,201.38,9429518
2024-02-14,MSFT,200.09,202.27,198.14,201.49,9878268
2024-02-15,MSFT,202.93,204.36,199.17,200.99,2829341
2024-02-16,MSFT,201.88,202.67,198.14,199.19,5908033
2024-02-19,MSFT,198.38,198.79,192.51,193.73,5927701
2024-02-20,MSFT,193.38,193.64,189.54,191.29,9220231
2024-02-21,MSFT,190.32,192.18,187.85,189.19,9048774
2024-02-22,MSFT,188.9,192.3,188.28,190.58,2090857
2024-02-23,MSFT,191.31,191.39,189.27,189.38,7151039
2024-02-26,MSFT,187.84,188.66,185.91,187.63,1309495
2024-02-27,MSFT,187.76,189.66,187.28,187.4,4119599
2024-02-28,MSFT,188.33,189.75,187.26,188.47,8552880
2024-02-29,MSFT,188.93,190.0,187.08,188.29,1430036
2024-03-01,MSFT,189.3,190.03,186.85,188.36,9342038
2024-03-04,MSFT,190.19,193.05,190.18,192.81,4136769
2024-03-05,MSFT,194.48,194.85,190.63,192.28,3172744
2024-03-06,MSFT,193.25,194.79,191.66,192.22,1549247
2024-03-07,MSFT,191.72,193.95,190.13,193.38,2019925
2024-03-08,MSFT,192.45,196.19,191.87,195.88,2509758
2024-03-11,MSFT,195.43,199.53,194.66,197.87,6525731
2024-03-12,MSFT,198.24,200.73,196.51,200.22,1032286
2024-03-13,MSFT,201.8,204.64,199.96,203.45,5384890
2024-03-14,MSFT,201.74,204.94,201.09,204.01,3605574
2024-03-15,MSFT,204.36,208.78,202.79,206.78,1982479
2024-03-18,MSFT,207.91,212.11,207.35,211.16,7926713
2024-03-19,MSFT,209.92,211.63,208.2,211.19,7185620
2024-03-20,MSFT,212.38,213.93,210.19,211.82,6982035
2024-03-21,MSFT,212.51,214.33,209.37,210.25,6199341
2024-03-22,MSFT,211.22,211.3,207.4,208.62,5199022
2024-03-25,MSFT,207.38,208.45,204.57,206.23,7835702
2024-03-26,MSFT,205.24,205.96,202.83,204.61,1240734
2024-03-27,MSFT,203.78,205.02,200.16,200.99,2010405
2024-03-28,MSFT,199.62,200.66,198.62,199.33,8180013
2024-03-29,MSFT,201.0,204.37,199.7,203.94,3430506
2024-04-01,MSFT,203.51,207.04,203.1,205.91,8710519
2024-04-02,MSFT,205.45,205.57,200.26,202.01,4828401
2024-04-03,MSFT,201.12,203.01,199.53,200.59,8206633
2024-04-04,MSFT,199.19,200.76,197.44,200.24,5486070
2024-04-05,MSFT,199.95,202.91,197.98,202.41,2546376
2024-04-08,MSFT,202.27,203.02,202.04,202.27,5141503
2024-04-09,MSFT,204.48,205.84,201.24,201.37,5303313
2024-04-10,MSFT,201.63,204.77,201.04,204.17,8569971
2024-04-11,MSFT,204.67,206.36,201.91,202.54,1215555
2024-04-12,MSFT,203.21,203.28,201.49,202.37,2630271
2024-04-15,MSFT,202.28,203.82,201.06,202.03,7218537
2024-04-16,MSFT,201.4,203.7,201.17,202.58,9846824
2024-04-17,MSFT,201.91,205.7,200.46,205.25,6767619
2024-04-18,MSFT,206.44,206.72,204.57,205.29,3053622
2024-04-19,MSFT,203.62,204.51,197.85,199.83,8519851
2024-04-22,MSFT,200.6,201.85,199.57,200.78,9456565
2024-04-23,MSFT,200.6,203.13,198.91,202.19,4037631
2024-04-24,MSFT,200.65,203.98,200.32,202.31,8187222
2024-04-25,MSFT,201.7,202.27,198.73,200.08,4766912
2024-04-26,MSFT,199.21,200.97,196.07,197.62,2523728
2024-04-29,MSFT,198.95,202.48,197.7,201.23,3216114
2024-04-30,MSFT,199.02,201.6,197.97,200.72,1484188
2024-05-01,MSFT,201.97,203.76,200.76,203.68,7410532
2024-05-02,MSFT,203.36,203.6,200.99,201.39,6362685
2024-05-03,MSFT,201.83,204.86,200.15,203.69,2951142
2024-05-06,MSFT,203.11,204.81,200.72,200.89,6196611
2024-05-07,MSFT,200.56,200.78,198.55,200.11,6789039
2024-05-08,MSFT,200.26,201.71,196.97,198.89,8958507
2024-05-09,MSFT,198.96,199.54,197.43,198.3,1808459
2024-05-10,MSFT,199.87,201.63,196.97,197.48,8363581
2024-05-13,MSFT,197.99,199.98,194.61,195.91,6208911
2024-05-14,MSFT,196.52,197.68,195.13,197.36,3930986
2024-05-15,MSFT,196.22,198.99,195.16,197.0,1924550
2024-05-16,MSFT,196.81,199.08,194.84,197.13,9439985
2024-05-17,MSFT,196.27,197.6,195.49,197.39,7968014
2024-05-20,MSFT,198.13,200.85,196.2,200.73,7106023
2024-05-21,MSFT,202.13,204.62,202.06,203.04,1709226
2024-05-22,MSFT,203.96,207.05,202.63,206.24,2121291
2024-05-23,MSFT,204.2,208.53,203.39,206.98,7986808
2024-05-24,MSFT,208.41,210.04,207.26,208.81,5021946
2024-05-27,MSFT,209.52,209.79,205.11,206.23,7115951
2024-05-28,MSFT,206.85,208.34,205.28,207.12,4932949
2024-05-29,MSFT,205.47,207.43,200.62,200.9,1828849
2024-05-30,MSFT,201.2,202.73,195.83,196.14,9016408
2024-05-31,MSFT,197.13,198.16,195.37,196.44,7125473
2024-06-03,MSFT,195.84,198.42,194.9,196.82,5486454
2024-06-04,MSFT,196.68,198.61,189.61,191.55,7272368
2024-06-05,MSFT,191.62,192.99,190.78,191.56,4855727
2024-06-06,MSFT,190.93,191.25,186.46,188.06,7728453
2024-06-07,MSFT,188.98,190.24,188.18,188.98,4341708
2024-06-10,MSFT,187.83,189.05,184.51,186.15,6547066
2024-06-11,MSFT,185.28,186.88,182.09,183.95,8806992
2024-06-12,MSFT,184.52,188.14,183.32,186.45,7687770
2024-06-13,MSFT,185.45,186.05,182.53,183.64,5313939
2024-06-14,MSFT,183.37,184.07,181.93,182.04,9189768
2024-06-17,MSFT,183.49,183.66,182.48,182.56,9035070
2024-06-18,MSFT,184.09,187.36,183.67,186.61,7744008
2024-06-19,MSFT,186.23,186.57,184.68,186.17,1593170
2024-06-20,MSFT,186.29,188.24,182.42,183.59,7361844
2024-06-21,MSFT,182.91,183.71,181.32,182.51,9538473
2024-06-24,MSFT,183.76,187.31,183.23,187.18,2359898
2024-06-25,MSFT,186.69,187.24,185.69,186.49,7884227
2024-06-26,MSFT,186.81,188.36,185.64,187.04,9913472
2024-06-27,MSFT,186.54,188.0,183.25,184.72,9482043
2024-06-28,MSFT,183.78,187.33,182.45,186.77,2493932
2024-07-01,MSFT,185.99,186.69,183.45,185.03,1108407
2024-07-02,MSFT,184.01,185.45,182.08,184.57,9924904
2024-07-03,MSFT,186.39,186.98,181.9,182.99,2189497
2024-07-04,MSFT,183.24,183.46,181.6,182.41,6866595
2024-07-05,MSFT,183.63,184.31,181.48,183.39,4072644
2024-07-08,MSFT,182.59,186.08,181.58,184.11,8931468
2024-07-09,MSFT,182.42,185.11,182.4,183.24,7831692
2024-07-10,MSFT,182.23,182.26,178.42,179.88,9436823
2024-07-11,MSFT,180.71,183.19,179.6,181.39,6281709
2024-07-12,MSFT,181.01,181.95,176.74,178.53,6783986
2024-07-15,MSFT,179.42,179.97,178.72,179.61,3026046
2024-07-16,MSFT,177.82,180.52,176.88,180.35,9931127
2024-07-17,MSFT,179.44,181.42,177.21,178.86,8979231
2024-07-18,MSFT,177.92,178.93,177.72,178.64,9474251
2024-07-19,MSFT,180.42,182.3,177.85,179.64,5737597
2024-07-22,MSFT,179.87,181.46,176.96,177.0,7931498
2024-07-23,MSFT,176.32,179.42,176.22,177.68,5059107
2024-07-24,MSFT,178.0,178.35,174.25,175.61,8820389
2024-07-25,MSFT,175.43,178.0,174.23,176.63,8595937
2024-07-26,MSFT,175.66,177.08,173.38,175.0,4516951
2024-07-29,MSFT,174.68,180.66,173.77,179.03,1254531
2024-07-30,MSFT,179.74,181.23,178.76,178.93,3036991
2024-07-31,MSFT,178.96,182.44,178.36,181.2,8962289
2024-08-01,MSFT,180.52,184.06,180.28,182.37,5128617
2024-08-02,MSFT,182.63,184.07,182.21,182.67,9001565
2024-08-05,MSFT,183.88,185.05,182.35,182.43,9902483
2024-08-06,MSFT,182.6,183.05,179.07,179.59,7772160
2024-08-07,MSFT,181.3,181.75,177.65,179.65,7003155
2024-08-08,MSFT,176.71,181.15,175.34,179.38,4296369
2024-08-09,MSFT,180.75,183.19,179.8,182.98,1157438
2024-08-12,MSFT,185.11,186.53,184.97,185.41,9954580
2024-08-13,MSFT,184.65,187.94,183.27,187.34,9857256
2024-08-14,MSFT,186.96,188.7,183.87,184.01,6028342
2024-08-15,MSFT,184.23,185.03,182.21,183.88,1903261
2024-08-16,MSFT,183.07,184.69,181.24,181.46,4200508
2024-08-19,MSFT,182.74,183.07,181.65,182.77,2301775
2024-08-20,MSFT,183.72,185.49,181.12,182.36,2820407
2024-08-21,MSFT,181.4,182.82,179.08,181.07,5664763
2024-08-22,MSFT,179.04,180.75,177.12,179.88,4411973
2024-08-23,MSFT,179.79,181.09,177.87,177.89,2328467
2024-08-26,MSFT,177.66,179.59,177.57,179.51,1927580
2024-08-27,MSFT,179.76,182.04,178.11,181.02,7219343
2024-08-28,MSFT,180.02,180.17,177.92,179.2,9067932
2024-08-29,MSFT,179.92,182.39,178.45,181.06,4524177
2024-08-30,MSFT,181.28,182.27,179.61,181.29,5826761
2024-09-02,MSFT,181.65,188.17,180.26,186.23,1620832
2024-09-03,MSFT,185.93,186.1,182.89,184.83,3264238
2024-09-04,MSFT,185.63,186.33,184.2,185.66,7672439
2024-09-05,MSFT,185.74,192.35,184.35,190.42,6664899
2024-09-06,MSFT,189.33,190.78,187.72,188.85,1813941
2024-09-09,MSFT,189.16,190.77,188.52,188.8,4722248
2024-09-10,MSFT,188.99,192.89,188.01,191.55,5243297
2024-09-11,MSFT,189.28,190.27,188.51,190.02,7804603
2024-09-12,MSFT,189.56,190.41,184.21,185.76,3901718
2024-09-13,MSFT,185.21,188.2,185.07,186.39,8627108
2024-09-16,MSFT,185.92,187.13,182.17,183.98,8710289
2024-09-17,MSFT,185.16,185.31,184.04,184.43,5451042
2024-09-18,MSFT,185.91,188.18,184.02,187.93,6155589
2024-09-19,MSFT,188.96,189.22,187.55,188.08,6620116
2024-09-20,MSFT,187.65,188.73,187.12,188.7,6097345
2024-09-23,MSFT,187.26,188.87,186.78,187.34,6033256
2024-09-24,MSFT,187.58,189.66,185.84,187.66,3285303
2024-09-25,MSFT,189.06,190.97,187.76,187.8,2601640
2024-09-26,MSFT,188.1,189.04,184.04,185.19,1777275
2024-09-27,MSFT,183.48,189.2,183.02,187.25,5291823
2024-09-30,MSFT,186.04,186.6,180.19,180.95,4680063
2024-10-01,MSFT,180.2,185.36,179.64,183.42,1211540
2024-10-02,MSFT,183.82,185.38,180.8,182.06,2301609
2024-10-03,MSFT,181.4,185.23,180.74,183.39,9024967
2024-10-04,MSFT,182.66,184.07,182.37,182.92,1584141
2024-10-07,MSFT,183.79,183.81,182.09,183.66,8127995
2024-10-08,MSFT,183.07,187.15,181.28,186.13,4548801
2024-10-09,MSFT,185.44,185.97,184.11,185.7,8182959
2024-10-10,MSFT,186.5,187.96,184.32,184.75,7954841
2024-10-11,MSFT,184.5,186.11,181.68,182.24,3891455
2024-10-14,MSFT,181.26,183.6,180.28,183.49,3093013
2024-10-15,MSFT,182.69,183.47,179.66,181.59,3589282
2024-10-16,MSFT,183.57,184.97,181.62,181.97,9521707
2024-10-17,MSFT,181.77,183.88,181.4,182.09,1597009
2024-10-18,MSFT,182.31,183.52,178.76,180.13,5426663
2024-10-21,MSFT,181.06,182.92,177.59,178.97,7107444
2024-10-22,MSFT,180.27,181.61,179.63,179.66,4125463
2024-10-23,MSFT,179.25,180.43,175.92,176.36,9212600
2024-10-24,MSFT,174.84,177.87,174.41,176.96,4896001
2024-10-25,MSFT,177.57,178.96,177.33,177.81,9668316
2024-10-28,MSFT,177.9,178.72,176.91,177.52,8374632
2024-10-29,MSFT,177.69,183.09,177.18,181.41,5729950
2024-10-30,MSFT,181.44,181.46,178.34,178.95,1153306
2024-10-31,MSFT,178.19,181.95,176.71,180.0,1493467
2024-11-01,MSFT,180.2,180.31,176.67,178.0,2128298
2024-11-04,MSFT,177.77,178.71,175.51,175.85,2622230
2024-11-05,MSFT,177.32,179.07,176.15,176.35,6317017
2024-11-06,MSFT,178.02,180.98,176.8,179.36,7466557
2024-11-07,MSFT,178.15,180.07,176.12,177.03,1342033
2024-11-08,MSFT,178.08,179.78,175.07,176.42,3412712
2024-11-11,MSFT,177.24,180.85,176.91,180.56,1900441
2024-11-12,MSFT,180.49,182.02,178.65,180.42,6112593
2024-11-13,MSFT,179.58,181.25,175.58,176.36,4366854
2024-11-14,MSFT,175.25,176.17,173.49,173.85,6112643
2024-11-15,MSFT,173.96,174.46,171.64,171.83,3160418
2024-11-18,MSFT,172.36,173.94,170.68,170.97,8013500
2024-11-19,MSFT,173.28,174.57,171.84,172.85,7000266
2024-11-20,MSFT,173.1,175.04,171.05,172.12,7921095
2024-11-21,MSFT,173.31,178.14,173.26,176.83,8939172
2024-11-22,MSFT,177.66,177.68,176.35,176.37,7200141
2024-11-25,MSFT,175.9,179.33,174.41,177.51,3063371
2024-11-26,MSFT,176.41,176.75,173.22,173.89,4212914
2024-11-27,MSFT,172.97,173.8,169.69,170.55,6087574
2024-11-28,MSFT,169.37,169.63,165.9,167.4,5811331
2024-11-29,MSFT,167.61,171.97,165.64,170.22,6441985
2024-12-02,MSFT,170.84,174.26,169.31,172.67,8594568
2024-12-03,MSFT,173.25,173.93,171.31,173.25,5855279
2024-12-04,MSFT,173.74,175.62,172.72,173.81,9422038
2024-12-05,MSFT,172.64,174.07,170.82,173.58,8917092
2024-12-06,MSFT,174.86,177.1,174.75,177.06,7132062
2024-12-09,MSFT,177.72,178.38,175.76,176.45,8190324
2024-12-10,MSFT,176.74,178.11,176.66,177.99,2468073
2024-12-11,MSFT,178.58,180.46,176.15,176.58,9973787
2024-12-12,MSFT,175.44,176.21,174.87,175.86,5536929
2024-12-13,MSFT,174.57,175.48,171.97,172.64,5601189
2024-12-16,MSFT,172.07,173.8,168.33,168.9,6071538
2024-12-17,MSFT,167.69,170.34,166.4,168.85,7074211
2024-12-18,MSFT,169.28,173.87,167.84,172.15,2778557
2024-12-19,MSFT,170.64,172.34,170.56,170.86,4585256
2024-12-20,MSFT,169.45,172.32,167.71,171.46,1526919
2024-12-23,MSFT,171.73,173.08,169.81,171.96,8861750
2024-12-24,MSFT,171.76,174.65,171.11,172.85,9668013
2024-12-25,MSFT,174.3,175.12,173.33,174.72,9418178
2024-12-26,MSFT,174.24,176.14,173.06,173.44,7515222
2024-12-27,MSFT,174.2,175.96,172.91,173.88,6580146
2024-12-30,MSFT,174.04,177.02,173.2,175.6,1022319
2024-12-31,MSFT,175.49,175.63,171.34,172.74,1411200
2020-01-01,AMZN,199.85,200.03,197.54,199.28,8323800
2020-01-02,AMZN,200.1,200.48,194.98,195.49,5517940
2020-01-03,AMZN,194.26,195.28,192.91,193.04,7578176
2020-01-06,AMZN,193.96,198.02,192.81,196.49,5169065
2020-01-07,AMZN,197.86,198.72,196.21,196.26,6996903
2020-01-08,AMZN,196.56,197.85,195.54,196.75,9241882
2020-01-09,AMZN,195.48,198.05,195.2,196.06,4237813
2020-01-10,AMZN,196.62,199.12,195.39,197.25,9561300
2020-01-13,AMZN,197.82,199.48,196.45,198.01,5272738
2020-01-14,AMZN,198.89,201.58,197.04,201.06,2100132
2020-01-15,AMZN,200.78,202.26,199.12,202.0,1245117
2020-01-16,AMZN,198.76,199.04,196.08,197.67,9754469
2020-01-17,AMZN,196.97,198.8,196.78,198.17,2593385
2020-01-20,AMZN,196.75,197.03,196.34,196.58,2329492
2020-01-21,AMZN,197.39,202.12,196.1,201.7,7342441
2020-01-22,AMZN,200.59,200.94,198.06,199.9,6286043
2020-01-23,AMZN,199.07,202.73,197.9,201.72,1415886
2020-01-24,AMZN,202.3,204.9,200.58,203.93,9310462
2020-01-27,AMZN,204.8,207.04,203.45,205.95,9608496
2020-01-28,AMZN,207.04,208.58,204.25,206.2,8705315
2020-01-29,AMZN,205.24,207.27,203.35,206.67,7152495
2020-01-30,AMZN,208.12,211.7,207.17,211.27,1107014
2020-01-31,AMZN,212.34,212.55,209.4,210.3,2409936
2020-02-03,AMZN,210.35,211.78,209.49,210.84,1322743
2020-02-04,AMZN,209.68,211.73,209.42,210.6,9279461
2020-02-05,AMZN,210.27,212.73,209.9,211.14,9020235
2020-02-06,AMZN,210.33,212.58,209.17,210.79,5055985
2020-02-07,AMZN,211.46,212.55,209.84,210.68,1807798
2020-02-10,AMZN,211.08,212.53,210.99,212.38,8138521
2020-02-11,AMZN,212.52,213.79,211.85,213.01,1855446
2020-02-12,AMZN,213.52,214.19,211.8,214.02,1188876
2020-02-13,AMZN,214.05,214.36,211.1,212.61,6707880
2020-02-14,AMZN,214.54,216.97,212.89,216.6,4402786
2020-02-17,AMZN,216.97,220.35,215.8,219.5,6604013
2020-02-18,AMZN,219.81,220.35,218.56,219.99,3118797
2020-02-19,AMZN,218.56,220.61,218.12,219.62,3959412
2020-02-20,AMZN,219.65,219.94,218.31,219.78,7293359
2020-02-21,AMZN,220.48,220.65,217.97,218.95,7715775
2020-02-24,AMZN,219.23,219.94,217.25,218.36,2299529
2020-02-25,AMZN,218.48,222.34,218.05,220.92,5497470
2020-02-26,AMZN,218.91,222.16,218.74,220.37,7065804
2020-02-27,AMZN,220.64,222.3,216.65,217.21,1217501
2020-02-28,AMZN,216.7,217.16,212.69,214.61,3198076
2020-03-02,AMZN,215.02,216.5,214.07,214.63,2819028
2020-03-03,AMZN,215.6,216.37,213.88,215.68,8271719
2020-03-04,AMZN,216.93,218.44,213.88,215.69,3904492
2020-03-05,AMZN,217.41,218.21,216.61,216.67,2281448
2020-03-06,AMZN,216.0,216.99,213.28,214.18,5461864
2020-03-09,AMZN,216.12,217.33,213.27,215.24,1710660
2020-03-10,AMZN,214.57,216.9,212.62,216.03,3195986
2020-03-11,AMZN,216.01,218.51,214.92,216.57,6604395
2020-03-12,AMZN,218.5,219.3,217.84,217.89,6323965
2020-03-13,AMZN,217.56,218.83,215.96,217.44,6475334
2020-03-16,AMZN,219.02,220.16,218.28,219.77,5257280
2020-03-17,AMZN,218.99,220.08,215.05,216.85,1854224
2020-03-18,AMZN,214.67,216.65,212.71,215.46,7050557
2020-03-19,AMZN,214.48,217.67,213.19,215.71,6152381
2020-03-20,AMZN,214.37,216.59,214.31,215.32,6747340
2020-03-23,AMZN,215.33,216.41,215.29,216.04,5935511
2020-03-24,AMZN,218.13,221.88,216.72,220.8,4884693
2020-03-25,AMZN,220.63,222.44,219.85,220.91,6326127
2020-03-26,AMZN,221.0,222.88,219.14,222.82,6731220
2020-03-27,AMZN,224.56,225.42,220.58,221.51,1391329
2020-03-30,AMZN,222.7,224.36,218.11,219.89,9160482
2020-03-31,AMZN,219.48,219.51,218.01,218.47,3922010
2020-04-01,AMZN,220.1,223.27,219.08,222.46,6410711
2020-04-02,AMZN,222.14,222.16,220.78,222.1,9773660
2020-04-03,AMZN,221.42,224.41,220.95,223.47,4730870
2020-04-06,AMZN,224.68,226.75,224.04,226.25,3982581
2020-04-07,AMZN,225.45,229.54,224.47,228.76,1864348
2020-04-08,AMZN,229.42,232.91,227.86,231.33,6322739
2020-04-09,AMZN,230.88,232.28,230.79,231.22,8933199
2020-04-10,AMZN,231.91,233.6,229.33,231.13,8773995
2020-04-13,AMZN,231.56,232.58,229.96,230.18,4370263
2020-04-14,AMZN,230.53,237.25,229.49,235.4,8023281
2020-04-15,AMZN,234.37,235.36,234.01,234.42,8412772
2020-04-16,AMZN,235.1,236.87,233.57,236.19,5108596
2020-04-17,AMZN,237.23,240.46,236.93,238.53,6026533
2020-04-20,AMZN,241.91,241.99,240.66,241.29,5577066
2020-04-21,AMZN,240.0,241.02,239.32,239.39,2562057
2020-04-22,AMZN,240.63,242.47,240.54,242.32,1873174
2020-04-23,AMZN,239.17,240.64,238.27,240.16,6190026
2020-04-24,AMZN,238.84,241.57,238.16,241.08,3629872
2020-04-27,AMZN,239.56,242.26,239.45,240.63,7875402
2020-04-28,AMZN,239.55,241.3,238.45,239.61,4678589
2020-04-29,AMZN,239.97,240.89,239.0,239.15,2311664
2020-04-30,AMZN,239.78,241.29,239.42,241.11,7626314
2020-05-01,AMZN,240.67,242.5,237.59,238.54,6766344
2020-05-04,AMZN,238.51,239.74,234.62,235.41,1231948
2020-05-05,AMZN,234.69,236.04,232.17,232.91,8009552
2020-05-06,AMZN,232.99,235.72,231.66,234.48,9797472
2020-05-07,AMZN,234.8,238.68,233.63,236.86,3529385
2020-05-08,AMZN,237.12,239.69,235.15,238.29,5199641
2020-05-11,AMZN,238.57,239.62,237.04,238.77,7300530
2020-05-12,AMZN,239.06,241.98,238.77,240.73,3238679
2020-05-13,AMZN,241.32,243.26,236.52,238.5,8451020
2020-05-14,AMZN,238.74,239.59,236.63,237.17,2675042
2020-05-15,AMZN,236.83,238.01,233.03,234.23,9081508
2020-05-18,AMZN,233.01,234.42,227.68,229.01,1780638
2020-05-19,AMZN,228.07,229.75,226.1,226.46,1612277
2020-05-20,AMZN,227.29,229.48,225.76,228.74,5968217
2020-05-21,AMZN,230.18,231.44,229.01,229.96,1475710
2020-05-22,AMZN,230.53,231.44,229.52,230.53,1958070
2020-05-25,AMZN,231.14,234.64,230.39,234.57,2424079
2020-05-26,AMZN,234.53,238.42,232.61,237.38,5564102
2020-05-27,AMZN,237.81,242.21,236.97,240.81,9004925
2020-05-28,AMZN,243.47,248.82,241.54,247.22,3633631
2020-05-29,AMZN,248.42,249.37,247.14,248.25,7499397
2020-06-01,AMZN,247.96,250.07,246.81,249.93,3101778
2020-06-02,AMZN,249.37,254.21,249.08,252.75,7688491
2020-06-03,AMZN,252.57,254.4,248.26,249.43,8270556
2020-06-04,AMZN,249.86,250.71,248.25,249.42,2139067
2020-06-05,AMZN,248.12,249.5,245.55,246.98,7217370
2020-06-08,AMZN,248.73,248.89,246.76,248.05,5201965
2020-06-09,AMZN,248.7,250.38,248.58,248.94,2868418
2020-06-10,AMZN,249.4,249.69,248.56,249.65,6994749
2020-06-11,AMZN,248.64,249.3,246.12,247.75,3332510
2020-06-12,AMZN,250.83,251.66,244.89,246.47,9480085
2020-06-15,AMZN,247.13,248.32,245.11,246.29,7215692
2020-06-16,AMZN,246.63,247.9,245.51,247.43,7925866
2020-06-17,AMZN,247.22,247.34,244.75,245.8,4401712
2020-06-18,AMZN,247.65,248.86,245.65,247.62,8569103
2020-06-19,AMZN,248.44,250.27,247.25,248.24,9574901
2020-06-22,AMZN,248.1,248.74,246.18,248.27,3908003
2020-06-23,AMZN,246.58,246.85,243.82,245.71,4009810
2020-06-24,AMZN,244.37,246.11,241.5,242.32,7125023
2020-06-25,AMZN,243.29,246.12,243.04,245.29,3319526
2020-06-26,AMZN,245.23,246.19,244.02,245.61,9123853
2020-06-29,AMZN,246.37,247.67,241.63,243.45,1954040
2020-06-30,AMZN,244.96,246.1,242.52,243.5,6251037
2020-07-01,AMZN,242.38,243.46,241.64,243.23,9699930
2020-07-02,AMZN,242.97,244.8,238.28,239.42,8302530
2020-07-03,AMZN,239.31,239.76,235.3,235.41,9087002
2020-07-06,AMZN,235.27,239.36,233.41,239.03,3319840
2020-07-07,AMZN,236.92,238.4,234.6,236.35,6629414
2020-07-08,AMZN,234.93,236.78,229.6,230.99,7667371
2020-07-09,AMZN,229.46,229.92,225.99,226.42,5624822
2020-07-10,AMZN,227.97,228.55,225.04,225.17,4873723
2020-07-13,AMZN,224.65,225.81,224.1,225.03,3814372
2020-07-14,AMZN,226.04,226.68,223.76,224.62,3498464
